(주)전국응급환자이송센터,일반구급차,707거5240,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,720주9127,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,732나1800,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,732나1815,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,73너9704,02-809-0129,서울,금천구
(주)전국응급환자이송센터,일반구급차,73너9877,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,73우0949,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,75마5849,02-809-0129,서울,금천구
(주)전국응급환자이송센터,특수구급차,78구3948,02-809-0129,서울,금천구
㈜선응급환자이송,특수구급차,713가3737,02-853-4455,서울,금천구
㈜선응급환자이송,일반구급차,713가3755,02-853-4455,서울,금천구
㈜선응급환자이송,특수구급차,712라2718,02-853-4455,서울,금천구
㈜선응급환자이송,일반구급차,713가3775,02-853-4455,서울,금천구
㈜선응급환자이송,특수구급차,713가3779,02-853-4455,서울,금천구
㈜선응급환자이송,특수구급차,717마4065,02-853-4455,서울,금천구
㈜선응급환자이송,특수구급차,717마4080,02-853-4455,서울,금천구
㈜선응급환자이송,일반구급차,724거8767,02-853-4455,서울,금천구
㈜선응급환자이송,특수구급차,729가9457,02-853-4455,서울,금천구
㈜선응급환자이송,일반구급차,72루7268,02-853-4455,서울,금천구
(주)서울129구급대,특수구급차,702오4801,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,704루4129,02-971-0129,서울,노원구
(주)서울129구급대,특수구급차,704루4190,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,70두7765,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,704루4194,02-971-0129,서울,노원구
(주)서울129구급대,특수구급차,71우8088,02-971-0129,서울,노원구
(주)서울129구급대,특수구급차,735머1029,02-971-0129,서울,노원구
(주)서울129구급대,특수구급차,735머1066,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,730우1774,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,77라3575,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,77라6311,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,78구3876,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,78마9748,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,78무4646,02-971-0129,서울,노원구
(주)서울129구급대,일반구급차,77라3833,02-971-0129,서울,노원구
(주)9119구급센타,일반구급차,717마4093,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,723마7667,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,730우1771,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,732무8331,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,74노9134,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,79다6768,02-926-9119,서울,도봉구
(주)9119구급센타,특수구급차,79다6787,02-926-9119,서울,도봉구
주식회사더한빛메디컬,특수구급차,71누9313,1811-0129,서울,동대문구
주식회사더한빛메디컬,일반구급차,721너8766,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,725루4631,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,704주8044,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,735우5804,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,73거7869,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,73거7884,1811-0129,서울,동대문구
주식회사더한빛메디컬,일반구급차,78구3708,1811-0129,서울,동대문구
주식회사더한빛메디컬,특수구급차,78도9861,1811-0129,서울,동대문구
쿱3119응급환자이송협동조합,특수구급차,70더8366,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,일반구급차,70서9956,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,일반구급차,71무3741,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,일반구급차,721어9404,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,특수구급차,72가3875,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,일반구급차,730우1787,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,일반구급차,724도6500,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,특수구급차,725루4602,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,특수구급차,78우6879,02-481-0119,서울,동대문구
쿱3119응급환자이송협동조합,특수구급차,79도2432,02-481-0119,서울,동대문구
(주)대한구조단,일반구급차,71러1760,1588-0129,서울,동작구
(주)대한구조단,특수구급차,73너9864,1588-0129,서울,동작구
(주)대한구조단,특수구급차,73너9717,1588-0129,서울,동작구
(주)대한구조단,특수구급차,73너9944,1588-0129,서울,동작구
(주)대한구조단,특수구급차,73너9964,1588-0129,서울,동작구
(주)대한구조단,특수구급차,73너9997,1588-0129,서울,동작구
(주)이엠에스응급환자이송센터,특수구급차,704어6703,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,704어6714,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,704어6719,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,712더1425,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,712더1452,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,721다7856,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,일반구급차,72루7265,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,일반구급차,72루7285,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,730누4242,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,특수구급차,724러8522,02-313-1339,서울,마포구
(주)이엠에스응급환자이송센터,일반구급차,700어6461,02-313-1339,서울,마포구
(주)명성구급센터,특수구급차,705오9262,02-1544-7844,서울,서대문구
(주)명성구급센터,특수구급차,71두8084,02-1544-7844,서울,서대문구
(주)명성구급센터,특수구급차,730우1781,02-1544-7844,서울,서대문구
(주)명성구급센터,특수구급차,714서7049,02-1544-7844,서울,서대문구
(주)명성구급센터,일반구급차,76무9455,02-1544-7844,서울,서대문구
(주)명성구급센터,특수구급차,78구3732,02-1544-7844,서울,서대문구
(주)명성구급센터,일반구급차,78구3807,02-1544-7844,서울,서대문구
㈜24시응급환자이송단,특수구급차,715가8145,02-304-0129,서울,서대문구
㈜24시응급환자이송단,일반구급차,715가8146,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,71두8006,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,71두8007,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,71두8046,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,71두8071,02-304-0129,서울,서대문구
㈜24시응급환자이송단,일반구급차,72가3016,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,72가3076,02-304-0129,서울,서대문구
㈜24시응급환자이송단,일반구급차,72부0881,02-304-0129,서울,서대문구
㈜24시응급환자이송단,일반구급차,730누4233,02-304-0129,서울,서대문구
㈜24시응급환자이송단,특수구급차,76노0661,02-304-0129,서울,서대문구
㈜이엠에스코리아,일반구급차,71거7888,02-420-2114,서울,서대문구
㈜이엠에스코리아,일반구급차,71거7939,02-420-2114,서울,서대문구
㈜이엠에스코리아,특수구급차,71구8899,02-420-2114,서울,서대문구
㈜이엠에스코리아,특수구급차,729가9419,02-420-2114,서울,서대문구
㈜이엠에스코리아,특수구급차,73거6749,02-420-2114,서울,서대문구
㈜이엠에스코리아,특수구급차,77구4244,02-420-2114,서울,서대문구
㈜이엠에스코리아,특수구급차,78구4439,02-420-2114,서울,서대문구
㈜이엠에스코리아,일반구급차,79두6689,02-420-2114,서울,서대문구
㈜엠티케어,특수구급차,705다6645,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,70두7841,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,70로8767,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,713조5704,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,713조5754,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,713조5774,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,723가5616,02-595-1339,서울,서초구
㈜엠티케어,일반구급차,72가3748,02-595-1339,서울,서초구
㈜엠티케어,일반구급차,75저7842,02-595-1339,서울,서초구
㈜엠티케어,특수구급차,76보7713,02-595-1339,서울,서초구
㈜엠티케어,일반구급차,78구3748,02-595-1339,서울,서초구
(주)129응급구조단,특수구급차,703수3300,02-456-1339,서울,성동구
(주)129응급구조단,일반구급차,714러4538,02-456-1339,서울,성동구
(주)129응급구조단,특수구급차,714러4548,02-456-1339,서울,성동구
(주)129응급구조단,일반구급차,71도5748,02-456-1339,서울,성동구
(주)129응급구조단,특수구급차,71로4012,02-456-1339,서울,성동구
(주)129응급구조단,특수구급차,721무4868,02-456-1339,서울,성동구
(주)129응급구조단,특수구급차,72거4048,02-456-1339,서울,성동구
(주)129응급구조단,일반구급차,71로6821,02-456-1339,서울,성동구
(주)129응급구조단,일반구급차,73너9989,02-456-1339,서울,성동구
(주)코리아환자이송센타,특수구급차,705가2797,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,705오9202,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,729우1140,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,719가2271,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,71주8430,02-402-8129,서울,송파구
(주)코리아환자이송센타,일반구급차,727소8282,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,72가3742,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,72가3843,02-402-8129,서울,송파구
(주)코리아환자이송센타,특수구급차,730우1716,02-402-8129,서울,송파구
(주)코리아환자이송센타,일반구급차,73고0550,02-402-8129,서울,송파구
㈜중앙응급환자이송단,특수구급차,711로1310,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,717마4098,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,72가3618,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,72가3726,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,72가3736,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,700누2081,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,73조9304,02-413-5129,서울,송파구
㈜중앙응급환자이송단,일반구급차,76노0624,02-413-5129,서울,송파구
㈜중앙응급환자이송단,일반구급차,77라5954,02-413-5129,서울,송파구
㈜중앙응급환자이송단,특수구급차,77오4779,02-413-5129,서울,송파구
(주)성심환자이송단,특수구급차,70두5947,02-2691-1339,서울,양천구
(주)성심환자이송단,특수구급차,72라6925,02-2691-1339,서울,양천구
(주)성심환자이송단,일반구급차,72가3880,02-2691-1339,서울,양천구
(주)성심환자이송단,특수구급차,72라6866,02-2691-1339,서울,양천구
(주)성심환자이송단,일반구급차,73수5823,02-2691-1339,서울,양천구
(주)성심환자이송단,일반구급차,74무5258,02-2691-1339,서울,양천구
(주)성심환자이송단,특수구급차,75부9976,02-2691-1339,서울,양천구
(주)성심환자이송단,특수구급차,720주9191,02-2691-1339,서울,양천구
(주)성심환자이송단,일반구급차,77오4593,02-2691-1339,서울,양천구
(주)성심환자이송단,일반구급차,74무5275,02-2691-1339,서울,양천구
129이엠에스주식회사,특수구급차,702노7655,1522-8482,서울,양천구
129이엠에스주식회사,특수구급차,714서7029,1522-8482,서울,양천구
129이엠에스주식회사,특수구급차,714서7032,1522-8482,서울,양천구
129이엠에스주식회사,특수구급차,714서7024,1522-8482,서울,양천구
129이엠에스주식회사,특수구급차,736무8816,1522-8482,서울,양천구
129이엠에스주식회사,특수구급차,736무8876,1522-8482,서울,양천구
(주)클로버이엠에스,특수구급차,700부6957,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,700부6958,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,700부6959,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,717마4049,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,717마4094,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,720우8707,02-6405-0129,서울,영등포구
(주)클로버이엠에스,특수구급차,73너9934,02-6405-0129,서울,영등포구
(주)클로버이엠에스,일반구급차,77라7742,02-6405-0129,서울,영등포구
주식회사대한911구조대,특수구급차,700부6995,02-832-0911,서울,영등포구
주식회사대한911구조대,특수구급차,701모8711,02-832-0911,서울,영등포구
주식회사대한911구조대,특수구급차,702주9428,02-832-0911,서울,영등포구
주식회사대한911구조대,일반구급차,712나1307,02-832-0911,서울,영등포구
주식회사대한911구조대,특수구급차,714소6355,02-832-0911,서울,영등포구
주식회사대한911구조대,특수구급차,71도5728,02-832-0911,서울,영등포구
주식회사대한911구조대,특수구급차,72우1918,02-832-0911,서울,영등포구
주식회사대한911구조대,일반구급차,78구3666,02-832-0911,서울,영등포구
(주)EMS명품,특수구급차,704오7377,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,706노8828,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,706노8848,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,717마4044,1688-5681,서울,중랑구
(주)EMS명품,일반구급차,71도5516,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,726마7401,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,726마7408,1688-5681,서울,중랑구
(주)EMS명품,특수구급차,727버8303,1688-5681,서울,중랑구
(주)EMS명품,일반구급차,76무7783,1688-5681,서울,중랑구
(주)세이프인메디컬,특수구급차,700소3994,1833-9129,서울,중랑구
(주)세이프인메디컬,특수구급차,706노8844,1833-9129,서울,중랑구
(주)세이프인메디컬,특수구급차,706노8854,1833-9129,서울,중랑구
(주)세이프인메디컬,특수구급차,706노8864,1833-9129,서울,중랑구
(주)세이프인메디컬,특수구급차,706노8814,1833-9129,서울,중랑구
(주)세이프인메디컬,일반구급차,726마7423,1833-9129,서울,중랑구
㈜한국응급구조대,특수구급차,700더7163,02-948-9494,서울,중랑구
㈜한국응급구조대,특수구급차,706노8821,02-948-9494,서울,중랑구
㈜한국응급구조대,일반구급차,71두3156,02-948-9494,서울,중랑구
㈜한국응급구조대,일반구급차,71두7347,02-948-9494,서울,중랑구
㈜한국응급구조대,일반구급차,700더7112,02-948-9494,서울,중랑구
㈜한국응급구조대,특수구급차,700소3916,02-948-9494,서울,중랑구
㈜한국응급구조대,특수구급차,75루9317,02-948-9494,서울,중랑구
㈜한국응급구조대,특수구급차,78구3871,02-948-9494,서울,중랑구
㈜한국응급구조대,특수구급차,78머7658,02-948-9494,서울,중랑구
(주)부산응급환자이송단,특수구급차,700보2776,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,702모9098,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,70더5128,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,73버4048,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,75나9924,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,75저7565,051-636-1199,부산,남구
(주)부산응급환자이송단,특수구급차,75저7932,051-636-1199,부산,남구
(주)부산응급환자이송단,일반구급차,721저8744,051-636-1199,부산,남구
(주)비원이엠에쓰,특수구급차,700노6822,051-636-1339,부산,남구
(주)비원이엠에쓰,특수구급차,700보2711,051-636-1339,부산,남구
(주)비원이엠에쓰,특수구급차,713루5903,051-636-1339,부산,남구
(주)비원이엠에쓰,특수구급차,71도5989,051-636-1339,부산,남구
(주)비원이엠에쓰,특수구급차,74서3916,051-636-1339,부산,남구
(주)비원이엠에쓰,특수구급차,79도2443,051-636-1339,부산,남구
(주)사마리안129구급대,특수구급차,700노6894,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,700다6074,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,702고7086,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,707너5710,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,711어6112,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,715거2101,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,715거2125,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,715거2126,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,715모6946,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,71도5939,051-804-0129,부산,남구
(주)사마리안129구급대,일반구급차,72머3124,051-804-0129,부산,남구
(주)사마리안129구급대,일반구급차,72버2463,051-804-0129,부산,남구
(주)사마리안129구급대,특수구급차,73러4374,051-804-0129,부산,남구
(주)사마리안129구급대,일반구급차,74다2968,051-804-0129,부산,남구
(주)사마리안129구급대,일반구급차,75저7608,051-804-0129,부산,남구
(주)사마리안129구급대,일반구급차,75저7770,051-804-0129,부산,남구
(주)중앙구일일,특수구급차,700보2709,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,707너3865,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,707너5418,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,721어9488,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,739러5100,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,739러5106,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,739러5115,051-246-0911,부산,서구
(주)중앙구일일,특수구급차,739러5152,051-246-0911,부산,서구
(주)부산코스비,특수구급차,700다6060,051-553-6119,부산,중구
(주)부산코스비,특수구급차,702고7044,051-553-6119,부산,중구
(주)부산코스비,특수구급차,70누0244,051-553-6119,부산,중구
(주)부산코스비,일반구급차,715모6911,051-553-6119,부산,중구
(주)부산코스비,특수구급차,715모6978,051-553-6119,부산,중구
(주)부산코스비,일반구급차,715소1462,051-553-6119,부산,중구
(주)부산코스비,일반구급차,715소1463,051-553-6119,부산,중구
(주)부산코스비,특수구급차,715소1466,051-553-6119,부산,중구
(주)부산코스비,일반구급차,71노5907,051-553-6119,부산,중구
(주)부산코스비,일반구급차,71노5968,051-553-6119,부산,중구
(주)부산코스비,특수구급차,71러3660,051-553-6119,부산,중구
(주)부산코스비,특수구급차,71루2982,051-553-6119,부산,중구
(주)부산코스비,일반구급차,71서8729,051-553-6119,부산,중구
(주)부산코스비,특수구급차,721무4812,051-553-6119,부산,중구
(주)부산코스비,특수구급차,72누1339,051-553-6119,부산,중구
(주)부산코스비,일반구급차,72오3664,051-553-6119,부산,중구
(주)부산코스비,특수구급차,730구8596,051-553-6119,부산,중구
(주)부산코스비,일반구급차,737머1258,051-553-6119,부산,중구
(주)부산코스비,일반구급차,77오4909,051-553-6119,부산,중구
(주)부산코스비,일반구급차,76마9728,051-553-6119,부산,중구
(주)부산코스비,일반구급차,78무3919,051-553-6119,부산,중구
(주)부산코스비,특수구급차,79도2129,051-553-6119,부산,중구
(주)골든타임응급환자이송센터,특수구급차,709무4441,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,일반구급차,70머7295,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,713무3676,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,71누9401,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,721너8788,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,72가3065,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,일반구급차,72거8077,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,일반구급차,72루6911,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,735라2626,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,735라2630,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,73너9888,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,일반구급차,78구4657,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,일반구급차,78노9998,053-426-1190,대구,남구
(주)골든타임응급환자이송센터,특수구급차,78버7548,053-426-1190,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,709주5099,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,711로3861,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,714러4206,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,717모8139,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,721라9590,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,728오6266,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,735우5859,053-621-0119,대구,남구
(주)대구브이아이피응급환자이송센터,특수구급차,78어2888,053-621-0119,대구,남구
(주)플러스응급이송센터,특수구급차,705다6644,053-219-9111,대구,달서구
(주)플러스응급이송센터,특수구급차,721너8791,053-219-9111,대구,달서구
(주)플러스응급이송센터,특수구급차,73소2016,053-219-9111,대구,달서구
(주)플러스응급이송센터,특수구급차,79도2642,053-219-9111,대구,달서구
(주)플러스응급이송센터,특수구급차,717마4001,053-219-9111,대구,달서구
(주)대구응급환자이송센터,특수구급차,716버4221,053-624-0129,대구,수성구
(주)대구응급환자이송센터,특수구급차,727수5132,053-624-0129,대구,수성구
(주)대구응급환자이송센터,특수구급차,72우2029,053-624-0129,대구,수성구
(주)대구응급환자이송센터,특수구급차,73가0738,053-624-0129,대구,수성구
(주)대구응급환자이송센터,특수구급차,75저5547,053-624-0129,대구,수성구
(주)코드블루,특수구급차,716버4212,053-651-5000,대구,수성구
(주)코드블루,특수구급차,716버4244,053-651-5000,대구,수성구
(주)코드블루,특수구급차,728오6244,053-651-5000,대구,수성구
(주)코드블루,특수구급차,76무9079,053-651-5000,대구,수성구
(주)코드블루,특수구급차,79더6833,053-651-5000,대구,수성구
(주)가톨릭응급,특수구급차,716버4299,053-423-9111,대구,중구
(주)가톨릭응급,특수구급차,72노0909,053-423-9111,대구,중구
(주)가톨릭응급,특수구급차,72조2824,053-423-9111,대구,중구
(주)가톨릭응급,특수구급차,76무9328,053-423-9111,대구,중구
(주)가톨릭응급,특수구급차,77보0437,053-423-9111,대구,중구
(주)메디칼응급환자이송단,특수구급차,711로3899,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,71누9445,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,724고9495,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,728오6222,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,77구4284,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,78노3290,053-423-0119,대구,중구
(주)메디칼응급환자이송단,특수구급차,78서1181,053-423-0119,대구,중구
(주)129응급환자이송단,특수구급차,727두7879,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,729우1108,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,729우1142,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,76무7713,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,76무7752,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,76보7972,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,77로0340,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,77로0345,032-464-9111,인천,남동구
(주)129응급환자이송단,특수구급차,732어2655,032-464-9111,인천,남동구
